id,pos,round_id,best,average,name,country_iso2,competition_id,event_id,round_type_id,format_id,wca_id,attempts,best_index,worst_index,regional_single_record,regional_average_record,competition_name,start_date,single_seconds,average_seconds
7133015,2,890938,404,472,Xuanyi Geng (耿暄一),CN,BeijingSummer2025,333,f,a,2023GENG02,"[490, 439, 488, 531, 404]",4,3,,,Beijing Summer 2025,2025-05-17,4.04,4.72
7155080,3,893951,402,496,Xuanyi Geng (耿暄一),CN,LishuiOpen2025,333,1,a,2023GENG02,"[460, 578, 511, 517, 402]",4,1,,,Lishui Open 2025,2025-05-25,4.02,4.96
7155208,2,893952,398,475,Xuanyi Geng (耿暄一),CN,LishuiOpen2025,333,2,a,2023GENG02,"[443, 531, 398, 461, 521]",2,1,,,Lishui Open 2025,2025-05-25,3.98,4.75
7155297,1,893953,414,478,Xuanyi Geng (耿暄一),CN,LishuiOpen2025,333,f,a,2023GENG02,"[447, 441, 414, 545, 568]",2,4,,,Lishui Open 2025,2025-05-25,4.14,4.78
7203960,2,895398,408,508,Xuanyi Geng (耿暄一),CN,YanchengOpen2025,333,1,a,2023GENG02,"[408, 549, 458, 517, 555]",0,4,,,Yancheng Open 2025,2025-06-07,4.08,5.08
7204139,2,895399,417,464,Xuanyi Geng (耿暄一),CN,YanchengOpen2025,333,2,a,2023GENG02,"[426, 417, 471, 496, 545]",1,4,,,Yancheng Open 2025,2025-06-07,4.17,4.64
7204238,1,895400,420,459,Xuanyi Geng (耿暄一),CN,YanchengOpen2025,333,f,a,2023GENG02,"[487, 450, 466, 420, 460]",3,0,,,Yancheng Open 2025,2025-06-07,4.2,4.59
7223472,2,895507,439,484,Xuanyi Geng (耿暄一),CN,ZhuhaiOpen2025,333,1,a,2023GENG02,"[466, 439, 585, 470, 515]",1,2,,,Zhuhai Open 2025,2025-06-15,4.39,4.84
7223662,2,895508,378,524,Xuanyi Geng (耿暄一),CN,ZhuhaiOpen2025,333,2,a,2023GENG02,"[378, 551, 797, 572, 449]",0,2,,,Zhuhai Open 2025,2025-06-15,3.78,5.24
7223759,1,895509,437,495,Xuanyi Geng (耿暄一),CN,ZhuhaiOpen2025,333,f,a,2023GENG02,"[437, 478, 490, 516, 596]",0,4,,,Zhuhai Open 2025,2025-06-15,4.37,4.95
